artist,title,mood,genre,album,tempo,energy,acousticness,danceability
Aerosmith,Love Me Like A Bird Dog,anger,hard rock,I Don't Want To Miss A Thing EP,0.5325443787,65,17,39
Aerosmith,Melt Down,anger,hard rock,Aerosmith,0.2781065089,48,40,39
Aerosmith,Once Is Enough,anger,hard rock,Aerosmith,0.2781065089,48,40,39
Aerosmith,Rattlesnake Shake,anger,hard rock,Pandora's Box,0.7810650888,61,9,38
Aerosmith,Round And Round,anger,hard rock,Toys In The Attic,0.6568047337,62,3,35
Aerosmith,Sedona Sunrise,anger,hard rock,The Very Best Of Aerosmith,0.674556213,72,1,48
Aerosmith,Something's Gotta Give,anger,hard rock,Nine Lives,0.8284023669,98,1,32
Aerosmith,Temperature,anger,hard rock,Honkin' On Bobo,0.550295858,79,36,56
Aerosmith,I'm Not Talking,anger,hard rock,Aerosmith,0.2781065089,48,40,39
Aerosmith,Jesus Is On The Main Line,anger,hard rock,Honkin' On Bobo,0.6213017751,76,51,41
Aerosmith,Jig Is Up,anger,hard rock,Rock In A Hard Place,0.3136094675,85,2,52
AFI,Love Like Winter,anger,hard rock,DECEMBERUNDERGROUND,0.5266272189,91,0,59
AFI,Snow Cats,anger,hard rock,AFI (The Blood Album),0.5917159763,78,0,29
AFI,The Leaving Song,anger,hard rock,Sing The Sorrow,0.3431952663,82,0,50
AFI,Aurelia,anger,hard rock,AFI (The Blood Album),0.8520710059,92,0,42
AFI,Prelude 12/21,anger,hard rock,DECEMBERUNDERGROUND,0.2603550296,66,8,68
AFI,Dark Snow,anger,hard rock,AFI (The Blood Album),0.349112426,86,0,50
AFI,Twisted Tongues,anger,hard rock,Bodies,0.7633136095,90,0,18
AFI,Back into the Sun,anger,hard rock,The Missing Man,0.3550295858,93,0,49
AFI,Your Name Here,anger,hard rock,Answer That And Stay Fashionable,0.6923076923,99,0,37
After the Smoke,OIAM,anger,hard rock,Hip-Hop History,0.5266272189,52,49,88
Against All Authority,Silence Is Golden but Duct Tape Is Silver,anger,hard rock,The Restoration Of Chaos & Order,0.3905325444,99,1,38
Against All Authority,Hard As Fuck,anger,hard rock,Nothing New For Trash Like You,0.8461538462,95,0,30
Against Me!,I Was a Teenage Anarchist,anger,hard rock,White Crosses,0.7218934911,95,0,45
Against Me!,Osama bin Laden as the Crucified Christ,anger,hard rock,Transgender Dysphoria Blues,0.7100591716,95,0,38
Against Me!,Thrash Unreal,anger,hard rock,New Wave (U.S. Version),0.5562130178,84,0,56
Against Me!,Those Anarcho Punks Are Mysterious,anger,hard rock,Reinventing Axl Rose,0.349112426,75,6,56
Against Me!,White People for Peace,anger,hard rock,New Wave (U.S. Version),0.7514792899,99,0,42
Against Me!,Boyfriend,anger,hard rock,Shape Shift with Me,0.573964497,92,0,51
Against Me!,Dont Lose Touch,anger,hard rock,Searching for a Former Clarity,0.4970414201,59,1,60
Against Me!,Scream It Until Youre Coughing Up Blood,anger,hard rock,Reinventing Axl Rose,0.5443786982,90,1,44
Against Me!,High Pressure Low,anger,hard rock,White Crosses,0.9467455621,97,0,38
Against Me!,The Disco Before the Breakdown,anger,hard rock,The Disco Before the Breakdown,0.8402366864,70,1,25
Against Me!,Piss and Vinegar,anger,hard rock,New Wave (U.S. Version),0.5621301775,95,0,49
Against Me!,One by One,anger,hard rock,White Crosses,0.6863905325,98,0,45
Against Me!,You Look Like I Need a Drink,anger,hard rock,Cavalier Eternal,0.2721893491,43,46,58
Against Me!,Unsubstantiated Rumors,anger,hard rock,As the Eternal Cowboy,0.2899408284,56,39,62
Against Me!,Bitter Divisions,anger,hard rock,White Crosses,0.5917159763,93,0,50
Against Me!,Bob Dylan Dream,anger,hard rock,White Crosses,0.7278106509,75,0,39
Against Me!,Unsubstantiated Rumors Are Good Enough for Me To Base My Life Upon,anger,hard rock,"Sink, Florida, Sink",0.8402366864,96,0,34
Against Me!,Mediocrity Gets You Pears The Shaker,anger,hard rock,Searching for a Former Clarity,0.7869822485,96,0,19
Against Me!,Lehigh Acres,anger,hard rock,White Crosses,0.5266272189,93,0,52
Against Me!,Rice and Bread,anger,hard rock,As the Eternal Cowboy,0.6863905325,86,0,34
Against The Current,Chasing Ghosts,anger,hard rock,In Our Bones,0.4319526627,72,3,60
Against The Current,Personal,anger,hard rock,Past Lives,0.5857988166,60,4,64
Against The Current,Wasteland,anger,hard rock,In Our Bones,0.4023668639,89,6,61
Against The Current,Infinity,anger,hard rock,Infinity,0.5562130178,93,0,54
Against The Current,Scream,anger,hard rock,Past Lives,0.426035503,80,11,74
Age of Days,I Did It for Love,anger,hard rock,Radioactivity,0.8461538462,97,0,42
Age of Days,Bombs Away,anger,hard rock,Radioactivity,0.5680473373,92,0,55
Agnee,Shaam tanha,joy,rock,Agnee,0.8224852071,54,41,44
Ahmad Lewis,Back in the Day,anger,hard rock,Ahmad,0.2899408284,64,34,63
Ahmad Lewis,Back In The Day Remix,anger,hard rock,Ahmad,0.2899408284,64,34,63
Aidan Bissett,More Than Friends,sadness,indie,More Than Friends,0.7633136095,66,58,56
Aidan Bissett,Different,joy,indie,Different,0.7633136095,62,63,52
Aidan Bissett,Grocery Store Girl,sadness,indie,Grocery Store Girl,0.674556213,74,1,60
Aidan Bissett,Communication,sadness,indie,Communication,0.349112426,59,2,58
Aidan Ochre,Tease,sadness,electronic,Tease,0.5266272189,50,0,79
Aimee Mann,The Moth,anger,hard rock,Lost In Space,0.5443786982,65,28,61
Aimee Mann,Suicide Is Murder,anger,hard rock,Queens of the Summer Hotel,0.5029585799,26,86,50
Aimee Mann,This Is How It Goes,anger,hard rock,Lost In Space,0.8520710059,35,42,30
Aimee Mann,High On Sunday 51,anger,hard rock,Lost In Space,0.5384615385,50,23,58
Aimee Mann,Soon Enough,anger,hard rock,Charmer,0.6331360947,58,43,46
Aimee Mann,Youre A Mean One Mr. Grinch,anger,hard rock,One More Drifter in the Snow,0.4615384615,39,70,65
Air Supply,I Know You Better Than You Think,anger,hard rock,News From Nowhere,0.4970414201,24,84,23
Airbourne,Back In the Game,joy,hard rock,Black Dog Barking (Special Edition),0.3905325444,96,0,59
Airbourne,Live It Up,joy,hard rock,Black Dog Barking,0.6627218935,92,0,37
Airbourne,Ready to Rock,joy,hard rock,Black Dog Barking (Special Edition),0.9112426036,100,0,18
Airplay,Nothin You Can Do About It,joy,rock,Airplay,0.2662721893,58,46,64
Airplay,Should We Carry On,joy,rock,Airplay,0.5917159763,45,7,50
AJR,Bang,joy,indie,OK ORCHESTRA,0.6449704142,53,2,74
AJR,Weak,sadness,indie,The Click,0.550295858,57,13,67
AJR,Netflix Trip,sadness,indie,The Click,0.3786982249,69,4,49
AJR,100 Bad Days,sadness,indie,Neotheater,0.6686390533,64,5,62
AJR,Way Less Sad,joy,indie,OK ORCHESTRA,0.6449704142,55,1,70
AJR,Karma,sadness,indie,Neotheater,0.7396449704,72,5,53
AJR,Birthday Party,joy,indie,Neotheater,0.3136094675,46,7,54
AJR,Dear Winter,joy,indie,Neotheater,0.3846153846,21,79,64
AJR,Turning Out,joy,indie,The Maybe Man,0.4201183432,37,71,32
AJR,Worlds Smallest Violin,joy,indie,OK ORCHESTRA,0.5029585799,70,12,68
AJR,Drama,anger,indie,The Click,0.7396449704,62,21,56
AJR,My Play,sadness,indie,OK ORCHESTRA,0.2840236686,44,9,54
AJR,Come Hang Out,sadness,indie,The Click,0.3550295858,68,0,61
AJR,Bummerland,sadness,indie,OK ORCHESTRA,0.2958579882,83,12,63
AJR,Im Ready,joy,indie,Living Room,0.2781065089,88,1,60
AJR,Im Not Famous,joy,indie,The Click,0.3786982249,81,0,64
AJR,3 OClock Things,joy,indie,OK ORCHESTRA,0.3727810651,52,3,68
AJR,Dont Throw Out My Legos,sadness,indie,Neotheater,0.6863905325,58,14,63
AJR,Turning Out Pt. ii,sadness,indie,The Maybe Man,0.4201183432,37,71,32
AJR,The Good Part,joy,indie,The Click,0.9171597633,44,9,29
AJR,Next Up Forever,joy,indie,Neotheater,0.349112426,57,22,38
AJR,Humpty Dumpty,sadness,indie,OK ORCHESTRA,0.3313609467,54,1,58
AJR,Break My Face,joy,indie,Neotheater,0.8816568047,66,0,45
AJR,Christmas in June,joy,indie,OK ORCHESTRA,0.5917159763,46,38,63
AJR,Three-Thirty,sadness,indie,The Click,0.3846153846,62,31,67
AJR,Joe,surprise,indie,OK ORCHESTRA,0.7278106509,48,26,54
AJR,Wow Im Not Crazy,anger,indie,Neotheater,0.3195266272,60,4,29
AJR,No Grass Today,joy,indie,The Click,0.3609467456,50,25,70
AJR,Beats,joy,indie,Neotheater,0.5562130178,68,2,58
AJR,The Entertainments Here,anger,indie,Neotheater,0.3136094675,62,2,64
AJR,Overture The Click,anger,indie,The Click,0.3905325444,59,15,34
AJR,Bud Like You,joy,indie,The Click,0.5562130178,55,6,63
AJR,Adventure Is Out There,joy,indie,OK ORCHESTRA,0.775147929,53,8,57
AJR,The Trick,joy,indie,OK ORCHESTRA,0.349112426,35,68,57
AJR,OK Overture,joy,indie,OK ORCHESTRA,0.6390532544,45,26,43
AJR,Call My Dad,sadness,indie,The Click,0.2426035503,17,73,65
AJR,Pitchfork Kids,sadness,indie,Living Room,0.3017751479,77,1,43
AJR,Infinity,sadness,indie,Living Room,0.4378698225,71,1,52
AJR,Location Cover,joy,indie,OK ORCHESTRA,0.6449704142,53,2,74
AJR,Thirsty,love,indie,Living Room,0.3905325444,71,7,61
AJR,Woody Allen,sadness,indie,Living Room,0.6923076923,82,0,54
AJR,3AM,sadness,indie,Infinity EP,0.349112426,43,72,69
AJR,Dear Winter 2.0,joy,indie,Dear Winter 2.0,0.3905325444,49,35,54
AJR,My Calling,joy,indie,Living Room,0.3964497041,66,18,70
AJR,The Green and the Town,joy,indie,Living Room,0.4911242604,85,4,35
AJR,The Entertainment,joy,indie,Neotheater,0.3136094675,62,2,64
AJR,Livin on Love,joy,indie,Living Room,0.9763313609,93,6,48
AJR,Big Idea,sadness,indie,Living Room,0.5147928994,86,1,62
AJR,Alice by the Hudson,sadness,indie,Infinity EP,0.5029585799,84,1,63
AJR,The World is a Marble Heart,sadness,indie,Living Room,0.8224852071,92,1,47
AJR,Big White Bed,sadness,indie,Living Room,0.550295858,34,46,58
AJR,Inertia,joy,indie,The Maybe Man,0.8579881657,58,4,43
AJR,Weak Stay Strong Mix,sadness,indie,The Click,0.550295858,57,13,67
AJR,Fisherman Demo,joy,indie,The Maybe Man,0.2662721893,76,13,28
AJR,Go On Take a Chance,sadness,indie,Yes I'm A Mess,0.3609467456,62,3,72
AJR,Married On A Hill,joy,indie,OK ORCHESTRA,0.5029585799,70,12,68
AJR,We the Cool Kids,joy,indie,Neotheater,0.6686390533,64,5,62
Akala,Murder Runs The Globe,anger,hard rock,"Knowledge Is Power, Vol. 2",0.3136094675,74,6,61
Akala,This is London,anger,hard rock,It's Not A Rumour,0.3727810651,70,5,76
Akala,Bullshit,anger,hard rock,It's Not A Rumour,0.3786982249,75,2,85
Akala,Let It All Happen,anger,hard rock,The Thieves Banquet,0.3846153846,85,17,67
Akala,Pissed Off,anger,hard rock,The Thieves Banquet,0.7337278107,89,4,74
Akala,Sometimes,anger,hard rock,"Knowledge Is Power, Vol. 2",0.4082840237,94,5,70
Akala,Bang With Us?,anger,hard rock,"Knowledge Is Power, Vol. 2",0.4082840237,97,4,49
Al Stewart,Song on the Radio,anger,hard rock,Time Passages,0.5266272189,59,6,66
Al the Native,The System,anger,indie,The System,0.5384615385,74,37,81
Alabama,Im In A Hurry And Dont Know Why,anger,hard rock,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,0.5798816568,72,24,75
Alabama,Old Flame,anger,hard rock,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,0.4733727811,44,31,70
Alabama,I Am The Man Thomas,anger,hard rock,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,0.775147929,63,18,49
Alabama,Dixie Fire,anger,hard rock,Southern Star,0.5680473373,71,14,66
Alabama,Five O'clock 500,anger,hard rock,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,0.5029585799,87,4,68
Alabama,I'm In A Hurry (And Don't Know Why),anger,hard rock,Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,0.5798816568,72,24,75
Alabama,Jukebox In My Mind,anger,hard rock,Ultimate Alabama 20 # 1 Hits,0.4970414201,39,23,71
Alabama,Reckless,anger,hard rock,Ultimate Alabama 20 # 1 Hits,0.650887574,74,3,62
Alabama,Borderline,anger,hard rock,Southern Star,0.7514792899,50,54,49
Alabama,It Works,anger,hard rock,In Pictures,0.426035503,32,50,58
Alabama,Keepin' Up,anger,hard rock,The Essential Alabama 3.0,0.6094674556,76,3,68
Alabama Shakes,Heavy Chevy,anger,hard rock,Boys & Girls (Deluxe Edition),0.7692307692,88,0,34
Alan Price,Time and Tide,anger,hard rock,The Plague Dogs (Original Motion Picture Soundtrack),0.650887574,40,72,44
Alana Yorke,Anthem,joy,indie,Dream Magic,0.3017751479,45,69,48
Alanis Morissette,Ironic Alanis Updates Lyrics,anger,hard rock,Jagged Little Pill (2015 Remaster),0.4378698225,83,21,66
Alanis Morissette,Crazy James Michael Mix,anger,hard rock,The Collection (Standard Edition),0.4378698225,90,4,62
Alanis Morissette,No Pressure Over Cappuccino MTV Unplugged,anger,hard rock,Live / Unplugged,0.7573964497,66,21,23
Alanis Morissette,Underneath,anger,hard rock,Flavors of Entanglement (Deluxe),0.4556213018,74,5,56
Alanis Morissette,Lets Do It Lets Fall In Love,anger,hard rock,The Collection (Standard Edition),0.6035502959,47,69,64
Alanis Morissette,Are You Still Mad,anger,hard rock,Supposed Former Infatuation Junkie,0.5384615385,51,25,58
Alanis Morissette,One,anger,hard rock,Supposed Former Infatuation Junkie,0.3431952663,61,16,63
Alanis Morissette,No,anger,hard rock,Jagged Little Pill (2015 Remaster),0.3431952663,67,5,64
Alanis Morissette,Tapes,anger,hard rock,Flavors of Entanglement (Deluxe),0.4674556213,51,1,40
Alanis Morissette,Sister Blister,anger,hard rock,The Collection (Standard Edition),0.3668639053,90,0,56
Albert Hammond Jr,Set to Attack,joy,indie,Francis Trouble,0.5029585799,81,5,76
Albert Hammond Jr,Rockys Late Night,joy,indie,Francis Trouble,0.3786982249,67,5,62
Albert Hammond Jr,Muted Beatings,joy,indie,Francis Trouble,0.775147929,88,0,47
Albert Hammond Jr,Far Away Truths,joy,indie,Francis Trouble,0.775147929,87,0,42
Albert Hammond Jr,Tea for Two,fear,indie,Francis Trouble,0.4674556213,75,11,60
Albert Hammond Jr,St. Justice,sadness,indie,AHJ,0.3550295858,89,42,68
Albert Hammond Jr,Strangers,fear,indie,Francis Trouble,0.6568047337,64,1,64
Albert Hammond Jr,GfC,sadness,indie,¿Como Te Llama?,0.5857988166,83,2,59
Albert Hammond Jr,DvsL,sadness,indie,Francis Trouble,0.4378698225,94,0,52
Albert Hammond Jr,Stop and Go,anger,hard rock,Francis Trouble,0.6213017751,67,0,65
Albert Hammond Jr,More to Life,joy,indie,More to Life,0.3609467456,83,9,56
Albert Hammond Jr,Call an Ambulance,fear,indie,Yours to Keep,0.5325443787,63,22,83
Albert Hammond Jr,101,joy,indie,Yours to Keep,0.5266272189,78,0,52
Albert Hammond Jr,Blue Skies,sadness,indie,Yours to Keep,0.6213017751,61,65,57
Albert Hammond Jr,Harder Harder Harder,joy,indie,Francis Trouble,0.3372781065,94,1,44
Albert Hammond Jr,Bright Young Thing,joy,indie,Yours to Keep,0.4733727811,60,30,63
Albert Hammond Jr,Cooker Ship,anger,hard rock,AHJ,0.8461538462,93,2,49
Albert Hammond Jr,Holiday,anger,hard rock,Yours to Keep,0.4852071006,85,0,40
Albert Hammond Jr,Lisa,joy,indie,¿Como Te Llama?,0.7869822485,40,14,44
Albert Hammond Jr,Had to Try,anger,hard rock,Etchings,0.5443786982,86,3,63
Albert Hammond Jr,In My Room,joy,indie,¿Como Te Llama?,0.6213017751,73,0,53
Albert Street,Saturday Morning Confusion,anger,hard rock,Confusion,0.4378698225,68,7,78
Albert Street,Water Break,anger,hard rock,Confusion,0.4378698225,68,7,78
Aldous Harding,The Barrel,love,indie,Designer,0.3313609467,41,75,73
Aldous Harding,Imagining My Man,fear,indie,Party,0.4023668639,19,96,58
Aldous Harding,Horizon,sadness,indie,Party,0.4378698225,13,87,38
Aldous Harding,Blend,joy,indie,Party,0.5621301775,32,76,88
Aldous Harding,Fixture Picture,joy,indie,Designer,0.7159763314,38,54,52
Aldous Harding,Zoo Eyes,joy,indie,Designer,0.5384615385,24,58,66
Aldous Harding,Party,sadness,indie,Party,0.4023668639,19,96,58
Aldous Harding,Designer,fear,indie,Designer,0.3313609467,41,75,73
Aldous Harding,Treasure,joy,indie,Designer,0.6213017751,15,95,61
Aldous Harding,Weight of the Planets,joy,indie,Designer,0.4674556213,24,40,90
Aldous Harding,Swell Does the Skull,love,indie,Party,0.3786982249,4,96,37
Aldous Harding,Damn,anger,hard rock,Designer,0.8520710059,5,92,31
Aldous Harding,What If Birds Arent Singing Theyre Screaming,anger,hard rock,Party,0.449704142,13,98,52
Aldous Harding,Elation,joy,indie,Elation,0.4970414201,12,96,28
Aldous Harding,Pilot,sadness,indie,Designer,0.3846153846,8,96,83
Aldous Harding,Im So Sorry,joy,indie,Party,0.4319526627,4,94,43
Aldous Harding,Old Peel,joy,indie,Old Peel,0.5325443787,66,26,90
Aldous Harding,The World Is Looking for You,joy,indie,Party,0.4615384615,10,96,42
Aldous Harding,Living the Classics,joy,indie,Party,0.6390532544,23,93,39
Aldous Harding,Heaven Is Empty,sadness,indie,Designer,0.3550295858,3,88,52
Aldous Harding,Lawn,joy,indie,Warm Chris,0.3786982249,54,41,64
Aldous Harding,I Told You So,joy,indie,Warm Chris,0.5207100592,47,15,61
Aldous Harding,The Weight of the World Theory,surprise,indie,Designer,0.4674556213,24,40,90
Aldous Harding,Fever,joy,indie,Warm Chris,0.8461538462,22,62,60
Aldous Harding,The Barrel Edit,love,indie,The Barrel,0.3313609467,42,74,74
Aldous Harding,Golden Sprinter,sadness,indie,Designer,0.3313609467,41,75,73
Aldous Harding,Warm Chris,joy,indie,Warm Chris,0.4082840237,14,94,60
Aldous Harding,Ennui,joy,indie,Warm Chris,0.4970414201,19,68,91
Aldous Harding,Out With the Old,anger,hard rock,Designer,0.4674556213,24,40,90
Aldous Harding,Taning,joy,indie,Party,0.4023668639,19,96,58
Ale Love,Anarchy,anger,hard rock,Anarchy,0.7633136095,11,93,66
Alex Amor,The Part With Each Other,sadness,indie,Love Language,0.6686390533,67,47,52
Alex Chilton,Whats Your Sign Girl,anger,hard rock,A Man Called Destruction (Deluxe Version),0.2840236686,43,1,57
Alex Clare,War Rages On,anger,hard rock,Three Hearts,0.6331360947,92,0,46
Alex Isley,Smoke  Mirrors,anger,hard rock,"The Beauty of Everything, Pt. 1",0.3076923077,28,68,76
Alex Lahey,Every Days The Weekend,joy,indie,I Love You Like A Brother,0.8934911243,94,0,46
Alex Lahey,You Dont Think You Like People Like Me,sadness,indie,You Don't Think You Like People Like Me,0.7514792899,94,2,58
Alex Lahey,I Havent Been Taking Care of Myself,joy,indie,I Love You Like A Brother,0.3786982249,88,0,54
Alex Lahey,I Love You Like A Brother,joy,indie,I Love You Like A Brother,0.3786982249,88,0,54
Alex Lahey,Wes Anderson,joy,indie,B-Grade University,0.7278106509,89,30,47
Alex Lahey,Lets Go Out,sadness,indie,Let's Go Out,0.5917159763,96,1,54
Alex Lahey,Dont Be So Hard on Yourself,sadness,indie,The Best Of Luck Club,0.6982248521,86,0,50
Alex Lahey,Perth Traumatic Stress Disorder,joy,indie,I Love You Like A Brother,0.8816568047,90,0,32
Alex Lahey,Lotto In Reverse,anger,hard rock,I Love You Like A Brother,0.5917159763,91,0,56
Alex Lahey,I Want U,joy,indie,I Love You Like A Brother,0.7041420118,91,0,42
Alex Lahey,Backpack,joy,indie,I Love You Like A Brother,0.5562130178,76,1,45
Alex Lahey,Awkward Exchange,sadness,indie,I Love You Like A Brother,0.7633136095,96,0,42
Alex Lahey,Theres No Money,joy,indie,I Love You Like A Brother,0.7218934911,67,19,46
Alex Lahey,Ivy League,joy,indie,B-Grade University,0.349112426,91,8,45
Alex Lahey,I Want to Live with You,joy,indie,The Best Of Luck Club,0.4674556213,51,8,52
Alex Lahey,Lets Call It A Day,anger,hard rock,I Love You Like A Brother,0.573964497,86,1,44
Alex Lahey,Am I Doing It Right?,joy,indie,The Best Of Luck Club,0.5266272189,81,0,57
Alex Lahey,Unspoken History,sadness,indie,The Best Of Luck Club,0.7278106509,41,92,30
Alex Lahey,Isabella,joy,indie,The Best Of Luck Club,0.650887574,59,5,55
Alex Lahey,Black RMs,sadness,indie,The Best Of Luck Club,0.4674556213,76,14,56
Alex Lahey,Misery Guts,sadness,indie,The Best Of Luck Club,0.2899408284,92,0,47
Alex Lahey,I Dont Get Invited to Parties Anymore,sadness,indie,The Best Of Luck Club,0.6568047337,74,3,57
Alex Lahey,L-L-L-Leave Me Alone,joy,indie,B-Grade University,0.5029585799,89,17,73
Alex Turner,Stuck on the puzzle,anger,hard rock,Submarine - Original Songs From The Film By Alex Turner,0.2781065089,68,8,58
Alexander 23,High School,sadness,indie,I'm Sorry I Love You - EP,0.5266272189,25,94,54
